NGP	1.0E-5	2723	0.02723
NGP	1.0E-5	3416	0.03416
NGP	1.0E-5	1554	0.015540000000000002
NGP	1.0E-5	1881	0.01881
NGP	1.0E-5	1401	0.014010000000000002
NGP	1.0E-5	1172	0.011720000000000001
NGP	1.0E-5	1192	0.011920000000000002
NGP	1.0E-5	2397	0.02397
NGP	1.0E-5	3231	0.032310000000000005
NGP	1.0E-5	1970	0.019700000000000002
NGP	1.0E-5	1154	0.011540000000000002
NGP	1.0E-5	1522	0.015220000000000001
NGP	1.0E-5	5700	0.057
NGP	1.0E-5	6628	0.06628
NGP	1.0E-5	3044	0.030440000000000002
NGP	1.0E-5	3248	0.03248
NGP	1.0E-5	1709	0.01709
NGP	1.0E-5	940	0.0094
NGP	1.0E-5	2290	0.0229
NGP	1.0E-5	1496	0.014960000000000001
NGP	1.0E-5	7065	0.07065
NGP	1.0E-5	1550	0.015500000000000002
NGP	1.0E-5	1616	0.01616
NGP	1.0E-5	3119	0.031190000000000002
NGP	1.0E-5	1431	0.014310000000000002
NGP	1.0E-5	79413	0.7941300000000001
NGP	1.0E-5	1037	0.01037
NGP	1.0E-5	1795	0.01795
NGP	1.0E-5	3842	0.03842
NGP	1.0E-5	1704	0.017040000000000003
NGP	1.0E-5	2467	0.02467
NGP	1.0E-5	1551	0.015510000000000001
NGP	1.0E-5	8095	0.08095000000000001
NGP	1.0E-5	1366	0.01366
NGP	1.0E-5	1276	0.01276
NGP	1.0E-5	5527	0.05527000000000001
NGP	1.0E-5	1126	0.011260000000000001
NGP	1.0E-5	1076	0.01076
NGP	1.0E-5	4081	0.040810000000000006
NGP	1.0E-5	1947	0.01947
NGP	1.0E-5	1835	0.01835
NGP	1.0E-5	3920	0.039200000000000006
NGP	1.0E-5	5913	0.05913
NGP	1.0E-5	7906	0.07906
NGP	1.0E-5	1517	0.015170000000000001
NGP	1.0E-5	1598	0.01598
NGP	1.0E-5	3044	0.030440000000000002
NGP	1.0E-5	4001	0.040010000000000004
NGP	1.0E-5	949	0.00949
NGP	1.0E-5	1155	0.011550000000000001
NGP	1.0E-5	2199	0.021990000000000003
NGP	1.0E-5	3518	0.03518
NGP	1.0E-5	1025	0.01025
NGP	1.0E-5	1852	0.018520000000000002
NGP	1.0E-5	2126	0.02126
NGP	1.0E-5	2284	0.022840000000000003
NGP	1.0E-5	1196	0.01196
NGP	1.0E-5	1302	0.01302
NGP	1.0E-5	1038	0.01038
NGP	1.0E-5	2112	0.021120000000000003
NGP	1.0E-5	2704	0.02704
NGP	1.0E-5	1639	0.016390000000000002
NGP	1.0E-5	6123	0.06123000000000001
NGP	1.0E-5	7048	0.07048
NGP	1.0E-5	1782	0.017820000000000003
NGP	1.0E-5	1891	0.018910000000000003
NGP	1.0E-5	7025	0.07025
NGP	1.0E-5	2664	0.02664
NGP	1.0E-5	1825	0.018250000000000002
NGP	1.0E-5	2836	0.028360000000000003
NGP	1.0E-5	1151	0.011510000000000001
NGP	1.0E-5	4167	0.041670000000000006
NGP	1.0E-5	1645	0.016450000000000003
NGP	1.0E-5	2450	0.0245
NGP	1.0E-5	1872	0.01872
NGP	1.0E-5	1251	0.01251
NGP	1.0E-5	1775	0.017750000000000002
NGP	1.0E-5	1884	0.018840000000000003
NGP	1.0E-5	4625	0.046250000000000006
NGP	1.0E-5	1437	0.01437
NGP	1.0E-5	1283	0.012830000000000001
NGP	1.0E-5	1850	0.018500000000000003
NGP	1.0E-5	1415	0.014150000000000001
NGP	1.0E-5	2929	0.029290000000000004
NGP	1.0E-5	1358	0.013580000000000002
NGP	1.0E-5	2001	0.02001
NGP	1.0E-5	6758	0.06758
NGP	1.0E-5	1701	0.01701
NGP	1.0E-5	1318	0.01318
NGP	1.0E-5	3622	0.03622
NGP	1.0E-5	1880	0.0188
NGP	1.0E-5	1259	0.01259
NGP	1.0E-5	1085	0.01085
NGP	1.0E-5	1642	0.01642
NGP	1.0E-5	2670	0.0267
NGP	1.0E-5	2708	0.027080000000000003
NGP	1.0E-5	1887	0.01887
NGP	1.0E-5	2536	0.02536
NGP	1.0E-5	17610	0.1761
NGP	1.0E-5	1380	0.013800000000000002
NGP	1.0E-5	3165	0.031650000000000005
NGP	1.0E-5	2072	0.020720000000000002
NGP	1.0E-5	1519	0.01519
NGP	1.0E-5	1124	0.011240000000000002
NGP	1.0E-5	7526	0.07526000000000001
NGP	1.0E-5	1932	0.01932
NGP	1.0E-5	1139	0.01139
NGP	1.0E-5	1006	0.010060000000000001
NGP	1.0E-5	4133	0.041330000000000006
NGP	1.0E-5	1747	0.017470000000000003
NGP	1.0E-5	1287	0.012870000000000001
NGP	1.0E-5	7086	0.07086
NGP	1.0E-5	1984	0.01984
NGP	1.0E-5	1826	0.018260000000000002
NGP	1.0E-5	1225	0.01225
NGP	1.0E-5	1566	0.01566
NGP	1.0E-5	2618	0.026180000000000002
NGP	1.0E-5	6154	0.061540000000000004
NGP	1.0E-5	2212	0.02212
NGP	1.0E-5	3017	0.030170000000000002
NGP	1.0E-5	1219	0.012190000000000001
NGP	1.0E-5	2429	0.024290000000000003
NGP	1.0E-5	3414	0.034140000000000004
NGP	1.0E-5	3890	0.038900000000000004
NGP	1.0E-5	1389	0.013890000000000001
NGP	1.0E-5	1483	0.014830000000000001
NGP	1.0E-5	1555	0.015550000000000001
NGP	1.0E-5	1294	0.012940000000000002
NGP	1.0E-5	1862	0.01862
NGP	1.0E-5	1721	0.017210000000000003
NGP	1.0E-5	2369	0.023690000000000003
NGP	1.0E-5	2003	0.020030000000000003
NGP	1.0E-5	1899	0.01899
NGP	1.0E-5	1494	0.014940000000000002
NGP	1.0E-5	2529	0.025290000000000003
NGP	1.0E-5	1554	0.015540000000000002
NGP	1.0E-5	2079	0.020790000000000003
NGP	1.0E-5	2180	0.021800000000000003
NGP	1.0E-5	1480	0.0148
NGP	1.0E-5	3461	0.03461
NGP	1.0E-5	2138	0.021380000000000003
NGP	1.0E-5	1173	0.01173
NGP	1.0E-5	1737	0.01737
NGP	1.0E-5	1542	0.015420000000000001
NGP	1.0E-5	5032	0.050320000000000004
NGP	1.0E-5	2132	0.021320000000000002
NGP	1.0E-5	2973	0.029730000000000003
NGP	1.0E-5	8287	0.08287000000000001
NGP	1.0E-5	2454	0.024540000000000003
NGP	1.0E-5	1303	0.013030000000000002
NGP	1.0E-5	1489	0.01489
NGP	1.0E-5	6351	0.06351000000000001
NGP	1.0E-5	2797	0.027970000000000002
NGP	1.0E-5	1158	0.011580000000000002
NGP	1.0E-5	1214	0.012140000000000001
NGP	1.0E-5	2916	0.029160000000000002
NGP	1.0E-5	8882	0.08882000000000001
NGP	1.0E-5	2618	0.026180000000000002
NGP	1.0E-5	1575	0.01575
